Dataset,Method,N_Features,Classifier,Outer_Fold,Inner_Fold,Split,MCC,F1,Sensitivity,Specificity,BACC,Accuracy
male,mRMR,10,SVM_RBF,1,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,RandomForest_TUNED,1,2,val,0.3492151478847891,0.9210526315789475,1.0,0.14285714285714285,0.5714285714285714,0.8571428571428571
male,mRMR,10,RandomForest_TUNED,1,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,AdaBoost_TUNED,1,2,val,0.12403473458920847,0.8918918918918919,0.9428571428571428,0.14285714285714285,0.5428571428571428,0.8095238095238095
male,mRMR,10,AdaBoost_TUNED,1,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,NeuralNetwork_TUNED,1,2,val,0.3721042037676254,0.9189189189189189,0.9714285714285714,0.2857142857142857,0.6285714285714286,0.8571428571428571
male,mRMR,10,NeuralNetwork_TUNED,1,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,SVM_RBF_TUNED,1,2,val,0.0,0.9090909090909091,1.0,0.0,0.5,0.8333333333333334
male,mRMR,10,SVM_RBF_TUNED,1,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,RandomForest,1,0,test,0.38821675738207223,0.9066666666666667,0.9444444444444444,0.375,0.6597222222222222,0.8409090909090909
male,Boruta,10,NeuralNetwork,1,0,test,0.4393747751637468,0.9041095890410958,0.9166666666666666,0.5,0.7083333333333333,0.8409090909090909
male,Boruta,10,NaiveBayes,1,0,test,0.2721655269759087,0.8405797101449276,0.8055555555555556,0.5,0.6527777777777778,0.75
male,Boruta,10,LogisticRegression,1,0,test,0.3888888888888889,0.8888888888888888,0.8888888888888888,0.5,0.6944444444444444,0.8181818181818182
male,Boruta,10,AdaBoost,1,0,test,0.3278050340535929,0.8918918918918918,0.9166666666666666,0.375,0.6458333333333333,0.8181818181818182
male,Boruta,10,SVM_RBF,1,0,test,0.3888888888888889,0.8888888888888888,0.8888888888888888,0.5,0.6944444444444444,0.8181818181818182
male,Boruta,10,RandomForest_TUNED,1,0,test,0.49951243284357016,0.918918918918919,0.9444444444444444,0.5,0.7222222222222222,0.8636363636363636
male,Boruta,10,AdaBoost_TUNED,1,0,test,0.38821675738207223,0.9066666666666667,0.9444444444444444,0.375,0.6597222222222222,0.8409090909090909
male,Boruta,10,NeuralNetwork_TUNED,1,0,test,0.3888888888888889,0.8888888888888888,0.8888888888888888,0.5,0.6944444444444444,0.8181818181818182
male,Boruta,10,SVM_RBF_TUNED,1,0,test,-0.07188851546895894,0.8860759493670887,0.9722222222222222,0.0,0.4861111111111111,0.7954545454545454
male,Boruta,10,RandomForest,1,1,val,0.35205245972503973,0.7936507936507936,0.6944444444444444,0.75,0.7222222222222222,0.7045454545454546
male,Boruta,10,RandomForest,1,1,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,NeuralNetwork,1,1,val,0.30281331944409007,0.7540983606557377,0.6388888888888888,0.75,0.6944444444444444,0.6590909090909091
male,Boruta,10,NeuralNetwork,1,1,train,0.9219544457292888,0.9855072463768115,0.9714285714285714,1.0,0.9857142857142858,0.9761904761904762
male,Boruta,10,NaiveBayes,1,1,val,-0.011001639366407492,0.6984126984126984,0.6111111111111112,0.375,0.4930555555555556,0.5681818181818182
male,Boruta,10,NaiveBayes,1,1,train,0.6679474875720742,0.90625,0.8285714285714286,1.0,0.9142857142857144,0.8571428571428571
male,Boruta,10,LogisticRegression,1,1,val,0.33246955024535657,0.7017543859649122,0.5555555555555556,0.875,0.7152777777777778,0.6136363636363636
male,Boruta,10,LogisticRegression,1,1,train,0.7507571935295483,0.9393939393939393,0.8857142857142857,1.0,0.9428571428571428,0.9047619047619048
male,Boruta,10,AdaBoost,1,1,val,0.2144964840292623,0.6666666666666666,0.5277777777777778,0.75,0.6388888888888888,0.5681818181818182
male,Boruta,10,AdaBoost,1,1,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,SVM_RBF,1,1,val,0.23570226039551584,0.6896551724137931,0.5555555555555556,0.75,0.6527777777777778,0.5909090909090909
male,Boruta,10,SVM_RBF,1,1,train,0.9219544457292888,0.9855072463768115,0.9714285714285714,1.0,0.9857142857142858,0.9761904761904762
male,Boruta,10,RandomForest_TUNED,1,1,val,0.3268602252303067,0.7741935483870968,0.6666666666666666,0.75,0.7083333333333333,0.6818181818181818
male,Boruta,10,RandomForest_TUNED,1,1,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,AdaBoost_TUNED,1,1,val,0.23570226039551584,0.6896551724137931,0.5555555555555556,0.75,0.6527777777777778,0.5909090909090909
male,Boruta,10,AdaBoost_TUNED,1,1,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,NeuralNetwork_TUNED,1,1,val,0.18385094394819754,0.7213114754098361,0.6111111111111112,0.625,0.6180555555555556,0.6136363636363636
male,Boruta,10,NeuralNetwork_TUNED,1,1,train,0.9219544457292888,0.9855072463768115,0.9714285714285714,1.0,0.9857142857142858,0.9761904761904762
male,Boruta,10,SVM_RBF_TUNED,1,1,val,-0.12751534261266764,0.8571428571428571,0.9166666666666666,0.0,0.4583333333333333,0.75
male,Boruta,10,SVM_RBF_TUNED,1,1,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,RandomForest,1,2,val,-0.1,0.88,0.9428571428571428,0.0,0.4714285714285714,0.7857142857142857
male,Boruta,10,RandomForest,1,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,NeuralNetwork,1,2,val,0.12403473458920847,0.8918918918918919,0.9428571428571428,0.14285714285714285,0.5428571428571428,0.8095238095238095
male,Boruta,10,NeuralNetwork,1,2,train,0.8692269873603532,0.9714285714285714,0.9444444444444444,1.0,0.9722222222222222,0.9545454545454546
male,Boruta,10,NaiveBayes,1,2,val,0.4274373669939289,0.9166666666666667,0.9428571428571428,0.42857142857142855,0.6857142857142857,0.8571428571428571
male,Boruta,10,NaiveBayes,1,2,train,0.5940885257860046,0.8571428571428571,0.75,1.0,0.875,0.7954545454545454
male,Boruta,10,LogisticRegression,1,2,val,0.6247161517603577,0.9444444444444445,0.9714285714285714,0.5714285714285714,0.7714285714285714,0.9047619047619048
male,Boruta,10,LogisticRegression,1,2,train,0.769800358919501,0.9411764705882353,0.8888888888888888,1.0,0.9444444444444444,0.9090909090909091
male,Boruta,10,AdaBoost,1,2,val,0.23015858222750019,0.888888888888889,0.9142857142857143,0.2857142857142857,0.6,0.8095238095238095
male,Boruta,10,AdaBoost,1,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,SVM_RBF,1,2,val,0.4274373669939289,0.9166666666666667,0.9428571428571428,0.42857142857142855,0.6857142857142857,0.8571428571428571
male,Boruta,10,SVM_RBF,1,2,train,0.816496580927726,0.9565217391304348,0.9166666666666666,1.0,0.9583333333333333,0.9318181818181818
male,Boruta,10,RandomForest_TUNED,1,2,val,0.07254762501100116,0.8767123287671234,0.9142857142857143,0.14285714285714285,0.5285714285714286,0.7857142857142857
male,Boruta,10,RandomForest_TUNED,1,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,AdaBoost_TUNED,1,2,val,0.29019050004400465,0.904109589041096,0.9428571428571428,0.2857142857142857,0.6142857142857143,0.8333333333333334
male,Boruta,10,AdaBoost_TUNED,1,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,NeuralNetwork_TUNED,1,2,val,0.12403473458920847,0.8918918918918919,0.9428571428571428,0.14285714285714285,0.5428571428571428,0.8095238095238095
male,Boruta,10,NeuralNetwork_TUNED,1,2,train,0.8692269873603532,0.9714285714285714,0.9444444444444444,1.0,0.9722222222222222,0.9545454545454546
male,Boruta,10,SVM_RBF_TUNED,1,2,val,0.3492151478847891,0.9210526315789475,1.0,0.14285714285714285,0.5714285714285714,0.8571428571428571
male,Boruta,10,SVM_RBF_TUNED,1,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,RandomForest,2,0,test,0.20254787341673333,0.8799999999999999,0.9166666666666666,0.25,0.5833333333333333,0.7954545454545454
male,mRMR,10,NeuralNetwork,2,0,test,0.15609763526361567,0.8648648648648649,0.8888888888888888,0.25,0.5694444444444444,0.7727272727272727
male,mRMR,10,NaiveBayes,2,0,test,0.2782706909370396,0.8767123287671232,0.8888888888888888,0.375,0.6319444444444444,0.7954545454545454
male,mRMR,10,LogisticRegression,2,0,test,0.3067859955389482,0.8571428571428571,0.8333333333333334,0.5,0.6666666666666667,0.7727272727272727
male,mRMR,10,AdaBoost,2,0,test,0.16617574758359693,0.8285714285714286,0.8055555555555556,0.375,0.5902777777777778,0.7272727272727273
male,mRMR,10,SVM_RBF,2,0,test,0.2361111111111111,0.8611111111111112,0.8611111111111112,0.375,0.6180555555555556,0.7727272727272727
male,mRMR,10,RandomForest_TUNED,2,0,test,0.2782706909370396,0.8767123287671232,0.8888888888888888,0.375,0.6319444444444444,0.7954545454545454
male,mRMR,10,AdaBoost_TUNED,2,0,test,0.16617574758359693,0.8285714285714286,0.8055555555555556,0.375,0.5902777777777778,0.7272727272727273
male,mRMR,10,NeuralNetwork_TUNED,2,0,test,0.15609763526361567,0.8648648648648649,0.8888888888888888,0.25,0.5694444444444444,0.7727272727272727
male,mRMR,10,SVM_RBF_TUNED,2,0,test,0.10626278551055637,0.883116883116883,0.9444444444444444,0.125,0.5347222222222222,0.7954545454545454
male,mRMR,10,RandomForest,2,1,val,0.38821675738207223,0.9066666666666667,0.9444444444444444,0.375,0.6597222222222222,0.8409090909090909
male,mRMR,10,RandomForest,2,1,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,NeuralNetwork,2,1,val,0.3278050340535929,0.8918918918918918,0.9166666666666666,0.375,0.6458333333333333,0.8181818181818182
male,mRMR,10,NeuralNetwork,2,1,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,NaiveBayes,2,1,val,0.44739624349429946,0.8857142857142858,0.8611111111111112,0.625,0.7430555555555556,0.8181818181818182
male,mRMR,10,NaiveBayes,2,1,train,0.7507571935295483,0.9393939393939393,0.8857142857142857,1.0,0.9428571428571428,0.9047619047619048
male,mRMR,10,LogisticRegression,2,1,val,0.3278050340535929,0.8918918918918918,0.9166666666666666,0.375,0.6458333333333333,0.8181818181818182
male,mRMR,10,LogisticRegression,2,1,train,0.8,0.955223880597015,0.9142857142857143,1.0,0.9571428571428571,0.9285714285714286
male,mRMR,10,AdaBoost,2,1,val,0.4658474953124562,0.9210526315789473,0.9722222222222222,0.375,0.6736111111111112,0.8636363636363636
male,mRMR,10,AdaBoost,2,1,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,SVM_RBF,2,1,val,0.2608745973749754,0.8947368421052632,0.9444444444444444,0.25,0.5972222222222222,0.8181818181818182
male,mRMR,10,SVM_RBF,2,1,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,RandomForest_TUNED,2,1,val,0.49951243284357016,0.918918918918919,0.9444444444444444,0.5,0.7222222222222222,0.8636363636363636
male,mRMR,10,RandomForest_TUNED,2,1,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,AdaBoost_TUNED,2,1,val,0.3278050340535929,0.8918918918918918,0.9166666666666666,0.375,0.6458333333333333,0.8181818181818182
male,mRMR,10,AdaBoost_TUNED,2,1,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,NeuralNetwork_TUNED,2,1,val,0.20254787341673333,0.8799999999999999,0.9166666666666666,0.25,0.5833333333333333,0.7954545454545454
male,mRMR,10,NeuralNetwork_TUNED,2,1,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,SVM_RBF_TUNED,2,1,val,0.0,0.9,1.0,0.0,0.5,0.8181818181818182
male,mRMR,10,SVM_RBF_TUNED,2,1,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,RandomForest,2,2,val,0.29019050004400465,0.904109589041096,0.9428571428571428,0.2857142857142857,0.6142857142857143,0.8333333333333334
male,mRMR,10,RandomForest,2,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,NeuralNetwork,2,2,val,0.3142857142857143,0.8857142857142857,0.8857142857142857,0.42857142857142855,0.6571428571428571,0.8095238095238095
male,mRMR,10,NeuralNetwork,2,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,NaiveBayes,2,2,val,0.2711630722733202,0.8695652173913043,0.8571428571428571,0.42857142857142855,0.6428571428571428,0.7857142857142857
male,mRMR,10,NaiveBayes,2,2,train,0.816496580927726,0.9565217391304348,0.9166666666666666,1.0,0.9583333333333333,0.9318181818181818
male,mRMR,10,LogisticRegression,2,2,val,0.29019050004400465,0.904109589041096,0.9428571428571428,0.2857142857142857,0.6142857142857143,0.8333333333333334
male,mRMR,10,LogisticRegression,2,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,AdaBoost,2,2,val,0.3651483716701107,0.9014084507042254,0.9142857142857143,0.42857142857142855,0.6714285714285714,0.8333333333333334
male,mRMR,10,AdaBoost,2,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,SVM_RBF,2,2,val,0.18257418583505536,0.8732394366197184,0.8857142857142857,0.2857142857142857,0.5857142857142856,0.7857142857142857
male,mRMR,10,SVM_RBF,2,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,RandomForest_TUNED,2,2,val,0.3721042037676254,0.9189189189189189,0.9714285714285714,0.2857142857142857,0.6285714285714286,0.8571428571428571
male,mRMR,10,RandomForest_TUNED,2,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,AdaBoost_TUNED,2,2,val,0.5078333750770081,0.9315068493150684,0.9714285714285714,0.42857142857142855,0.7,0.8809523809523809
male,mRMR,10,AdaBoost_TUNED,2,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,NeuralNetwork_TUNED,2,2,val,0.3142857142857143,0.8857142857142857,0.8857142857142857,0.42857142857142855,0.6571428571428571,0.8095238095238095
male,mRMR,10,NeuralNetwork_TUNED,2,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,SVM_RBF_TUNED,2,2,val,-0.06984302957695782,0.8947368421052632,0.9714285714285714,0.0,0.4857142857142857,0.8095238095238095
male,mRMR,10,SVM_RBF_TUNED,2,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,RandomForest,2,0,test,0.34528826491882486,0.8732394366197184,0.8611111111111112,0.5,0.6805555555555556,0.7954545454545454
male,Boruta,10,NeuralNetwork,2,0,test,0.2361111111111111,0.8611111111111112,0.8611111111111112,0.375,0.6180555555555556,0.7727272727272727
male,Boruta,10,NaiveBayes,2,0,test,0.3268602252303067,0.7741935483870968,0.6666666666666666,0.75,0.7083333333333333,0.6818181818181818
male,Boruta,10,LogisticRegression,2,0,test,0.13608276348795434,0.8115942028985507,0.7777777777777778,0.375,0.5763888888888888,0.7045454545454546
male,Boruta,10,AdaBoost,2,0,test,0.3067859955389482,0.8571428571428571,0.8333333333333334,0.5,0.6666666666666667,0.7727272727272727
male,Boruta,10,SVM_RBF,2,0,test,0.5987994606248949,0.8955223880597015,0.8333333333333334,0.875,0.8541666666666667,0.8409090909090909
male,Boruta,10,RandomForest_TUNED,2,0,test,0.34528826491882486,0.8732394366197184,0.8611111111111112,0.5,0.6805555555555556,0.7954545454545454
male,Boruta,10,AdaBoost_TUNED,2,0,test,0.34528826491882486,0.8732394366197184,0.8611111111111112,0.5,0.6805555555555556,0.7954545454545454
male,Boruta,10,NeuralNetwork_TUNED,2,0,test,0.44739624349429946,0.8857142857142858,0.8611111111111112,0.625,0.7430555555555556,0.8181818181818182
male,Boruta,10,SVM_RBF_TUNED,2,0,test,0.10626278551055637,0.883116883116883,0.9444444444444444,0.125,0.5347222222222222,0.7954545454545454
male,Boruta,10,RandomForest,2,1,val,0.24056261216234406,0.823529411764706,0.7777777777777778,0.5,0.6388888888888888,0.7272727272727273
male,Boruta,10,RandomForest,2,1,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,NeuralNetwork,2,1,val,0.4393747751637468,0.9041095890410958,0.9166666666666666,0.5,0.7083333333333333,0.8409090909090909
male,Boruta,10,NeuralNetwork,2,1,train,0.9219544457292888,0.9855072463768115,0.9714285714285714,1.0,0.9857142857142858,0.9761904761904762
male,Boruta,10,NaiveBayes,2,1,val,0.5407380704358751,0.819672131147541,0.6944444444444444,1.0,0.8472222222222222,0.75
male,Boruta,10,NaiveBayes,2,1,train,0.6,0.870967741935484,0.7714285714285715,1.0,0.8857142857142857,0.8095238095238095
male,Boruta,10,LogisticRegression,2,1,val,0.21134098610290408,0.8059701492537312,0.75,0.5,0.625,0.7045454545454546
male,Boruta,10,LogisticRegression,2,1,train,0.8,0.955223880597015,0.9142857142857143,1.0,0.9571428571428571,0.9285714285714286
male,Boruta,10,AdaBoost,2,1,val,0.24056261216234406,0.823529411764706,0.7777777777777778,0.5,0.6388888888888888,0.7272727272727273
male,Boruta,10,AdaBoost,2,1,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,SVM_RBF,2,1,val,0.3728720488516333,0.8529411764705882,0.8055555555555556,0.625,0.7152777777777778,0.7727272727272727
male,Boruta,10,SVM_RBF,2,1,train,0.9219544457292888,0.9855072463768115,0.9714285714285714,1.0,0.9857142857142858,0.9761904761904762
male,Boruta,10,RandomForest_TUNED,2,1,val,0.24056261216234406,0.823529411764706,0.7777777777777778,0.5,0.6388888888888888,0.7272727272727273
male,Boruta,10,RandomForest_TUNED,2,1,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,AdaBoost_TUNED,2,1,val,0.24056261216234406,0.823529411764706,0.7777777777777778,0.5,0.6388888888888888,0.7272727272727273
male,Boruta,10,AdaBoost_TUNED,2,1,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,NeuralNetwork_TUNED,2,1,val,0.34528826491882486,0.8732394366197184,0.8611111111111112,0.5,0.6805555555555556,0.7954545454545454
male,Boruta,10,NeuralNetwork_TUNED,2,1,train,0.8563488385776753,0.9705882352941176,0.9428571428571428,1.0,0.9714285714285714,0.9523809523809523
male,Boruta,10,SVM_RBF_TUNED,2,1,val,0.3234983196103152,0.9113924050632911,1.0,0.125,0.5625,0.8409090909090909
male,Boruta,10,SVM_RBF_TUNED,2,1,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,RandomForest,2,2,val,0.10846522890932808,0.8405797101449276,0.8285714285714286,0.2857142857142857,0.5571428571428572,0.7380952380952381
male,Boruta,10,RandomForest,2,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,NeuralNetwork,2,2,val,0.0778498944161523,0.823529411764706,0.8,0.2857142857142857,0.5428571428571429,0.7142857142857143
male,Boruta,10,NeuralNetwork,2,2,train,0.8692269873603532,0.9714285714285714,0.9444444444444444,1.0,0.9722222222222222,0.9545454545454546
male,Boruta,10,NaiveBayes,2,2,val,0.4601415057116586,0.8787878787878788,0.8285714285714286,0.7142857142857143,0.7714285714285715,0.8095238095238095
male,Boruta,10,NaiveBayes,2,2,train,0.65546138683345,0.8923076923076924,0.8055555555555556,1.0,0.9027777777777778,0.8409090909090909
male,Boruta,10,LogisticRegression,2,2,val,0.11516335992621969,0.7812500000000001,0.7142857142857143,0.42857142857142855,0.5714285714285714,0.6666666666666666
male,Boruta,10,LogisticRegression,2,2,train,0.5635535401295892,0.8787878787878789,0.8055555555555556,0.875,0.8402777777777778,0.8181818181818182
male,Boruta,10,AdaBoost,2,2,val,0.2,0.8358208955223881,0.8,0.42857142857142855,0.6142857142857143,0.7380952380952381
male,Boruta,10,AdaBoost,2,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,SVM_RBF,2,2,val,0.2533593918376833,0.8125,0.7428571428571429,0.5714285714285714,0.6571428571428571,0.7142857142857143
male,Boruta,10,SVM_RBF,2,2,train,0.816496580927726,0.9565217391304348,0.9166666666666666,1.0,0.9583333333333333,0.9318181818181818
male,Boruta,10,RandomForest_TUNED,2,2,val,0.0778498944161523,0.823529411764706,0.8,0.2857142857142857,0.5428571428571429,0.7142857142857143
male,Boruta,10,RandomForest_TUNED,2,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,AdaBoost_TUNED,2,2,val,0.2711630722733202,0.8695652173913043,0.8571428571428571,0.42857142857142855,0.6428571428571428,0.7857142857142857
male,Boruta,10,AdaBoost_TUNED,2,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,Boruta,10,NeuralNetwork_TUNED,2,2,val,-0.05423261445466404,0.8115942028985507,0.8,0.14285714285714285,0.4714285714285714,0.6904761904761905
male,Boruta,10,NeuralNetwork_TUNED,2,2,train,0.8692269873603532,0.9714285714285714,0.9444444444444444,1.0,0.9722222222222222,0.9545454545454546
male,Boruta,10,SVM_RBF_TUNED,2,2,val,0.2,0.9066666666666667,0.9714285714285714,0.14285714285714285,0.5571428571428572,0.8333333333333334
male,Boruta,10,SVM_RBF_TUNED,2,2,train,1.0,1.0,1.0,1.0,1.0,1.0
male,mRMR,10,RandomForest,3,0,test,-0.0778498944161523,0.7941176470588236,0.7714285714285715,0.14285714285714285,0.4571428571428572,0.6666666666666666
male,mRMR,10,NeuralNetwork,3,0,test,0.2335496832484569,0.8529411764705883,0.8285714285714286,0.42857142857142855,0.6285714285714286,0.7619047619047619
male,mRMR,10,NaiveBayes,3,0,test,0.282842712474619,0.8307692307692307,0.7714285714285715,0.5714285714285714,0.6714285714285715,0.7380952380952381
male,mRMR,10,LogisticRegression,3,0,test,0.22587697572631282,0.7936507936507937,0.7142857142857143,0.5714285714285714,0.6428571428571428,0.6904761904761905
male,mRMR,10,AdaBoost,3,0,test,0.10846522890932808,0.8405797101449276,0.8285714285714286,0.2857142857142857,0.5571428571428572,0.7380952380952381
male,mRMR,10,SVM_RBF,3,0,test,-0.02857142857142857,0.8285714285714286,0.8285714285714286,0.14285714285714285,0.48571428571428577,0.7142857142857143
